loan_amount,interest_rate,tenure_months,borrower_income,credit_score,default,risk_segment
166283.1852244821,12.025254762998454,12,78432.8273970998,661.823923640963,0,Subprime
579844.6245210558,15.360526137663403,24,104931.58673716862,642.8506669010558,0,Subprime
629439.1879405482,11.05311789723596,60,61224.91534298792,599.9319573831117,0,Subprime
403362.7075401252,14.176952664768793,60,121734.6195626529,735.4594999662806,0,Prime
814797.3526580066,15.340617502408094,48,98992.67021979729,680.9029766586075,0,Prime
254846.86739953174,12.972352397426706,12,24271.381119790538,567.1112908886404,1,High Risk
207125.02395803598,14.511391312989712,36,64539.37410414906,701.9107100552394,0,Prime
544890.3637119944,11.111802304146163,12,19269.695053816737,720.0394909562141,0,Prime
709419.6605224309,13.38016616091186,36,74099.61805139598,643.4748192566258,0,Subprime
836785.5382915738,15.830648508767668,24,65050.666876383926,648.7930139140315,0,Subprime
408223.147426212,14.470918882905302,24,105045.64277600567,485.29034564934295,0,High Risk
715736.1666862591,12.240406191308193,60,53569.44953133998,582.524713867462,0,Subprime
492298.30609985854,14.672649212872379,24,91632.0500580347,717.4955533082123,0,Prime
465474.5400118361,16.143829371909852,60,97065.42828405302,587.3901441437968,0,Subprime
676731.9874973345,7.850176164267566,12,87715.84556684043,637.21264622549,0,Subprime
630464.575682684,17.477222194867693,24,114203.70745317586,581.3103895947387,0,Subprime
184721.56860315014,12.991235783956784,12,142048.66552525625,668.4652467865384,0,Subprime
795308.0699451792,15.27646979972069,12,83358.25828097202,681.4994044114313,0,Prime
776018.2708294904,17.591740770935683,24,92155.38550671104,683.6379729388146,0,Prime
374887.4596980941,9.884978908308602,12,53591.69138503669,558.8511232314639,0,High Risk
579160.7066874818,11.87167699271736,24,49414.29757930273,658.5361685469243,0,Subprime
598806.0372565477,13.134353912372886,24,111014.88950998185,776.1255809057512,0,Low Risk
552134.7531647814,11.648739436626716,24,107045.76518310074,709.8790990787729,0,Prime
389938.969230916,19.204809727510426,36,49111.403774862105,657.4664988872871,0,Subprime
365675.3264123897,11.429683718519621,12,40753.38372471582,495.52205265031677,0,High Risk
494889.18580171093,12.3333596615394,48,60537.895859582306,630.0514817512164,0,Subprime
734545.8038518729,14.61316709480893,24,75758.66091697667,781.7092464518088,0,Low Risk
608720.0309188864,10.393551421771733,12,67726.20774550267,755.4885468810479,0,Low Risk
425877.1335827788,12.812957864731208,60,84815.44604996758,686.9134659829169,0,Prime
654339.742129669,14.952359783750525,24,107511.87537117816,592.4535670324169,0,Subprime
50000.0,13.001418786852467,24,93863.13136264816,654.182318595636,0,Subprime
729753.1400744207,13.719839423300154,48,96083.6299305237,711.878466670842,0,Prime
152057.2442443801,12.412003662654888,36,15000.0,725.2431354903412,0,Prime
427511.81171937357,9.4565890724577,36,31582.909396427523,675.0096244516664,0,Prime
276066.02107477124,14.964779634017717,24,56106.29577061827,718.403174617412,0,Prime
241063.70485581885,19.264799214941725,12,61058.19055521481,645.3045936269729,0,Subprime
732165.3574757038,14.055204892350314,60,105194.835048177,641.7674669527468,0,Subprime
406459.75973762176,14.675792351742649,60,53632.95705595605,613.2867982582399,0,Subprime
569300.7763461431,16.078168265350577,12,100007.82984072104,683.9629465894665,0,Prime
490615.8842241632,10.192008510359901,24,56446.827835811055,730.0272217787058,0,Prime
595408.1654446243,19.10754397438882,60,43973.47137821554,706.6755096588388,0,Prime
515364.37821205106,14.606986389268407,36,45366.51022868625,552.5570814918312,0,High Risk
243401.55516228607,18.895570697267328,12,147747.99479867666,556.8420547861699,1,High Risk
699253.363889428,11.800901013428032,48,55779.05094470017,738.2911906809971,0,Prime
401248.6833677375,19.454185767673472,24,100729.61626581023,664.1258251027554,1,Subprime
188683.62026804977,16.32546648210435,12,33254.047107493985,667.2518521181328,0,Subprime
414376.9678068175,15.659120257557076,60,122567.87012536205,665.4491706952019,0,Subprime
800151.9581268622,14.702073363059444,24,90471.2343519114,790.1311601258851,0,Low Risk
670044.3484226986,13.254414145776652,36,88219.36606378661,614.2972145475264,0,Subprime
430269.5731184282,17.60159497542162,24,92414.81969429957,739.3307308540914,0,Prime
430148.4591363142,14.42107960954414,24,95719.99173336053,668.6885619456134,0,Subprime
435672.98975652346,8.098790889238543,36,104272.01776534639,521.9589616587957,1,High Risk
915349.5967121682,10.648440614878993,36,62027.07745372916,584.0118175989905,0,Subprime
576387.0904463107,13.442462743421759,24,60272.35118683633,601.4375533043244,0,Subprime
586008.329438214,14.929996949496665,36,81476.71634144204,737.4486411572893,0,Prime
706056.6908063684,13.830234533300313,12,100532.83281254927,748.1838245434062,0,Low Risk
547757.8318053028,17.65691236938099,36,78000.33571332532,678.3083080622672,0,Prime
448191.5708358594,8.146694407884127,36,103217.0538739731,608.1781376254963,0,Subprime
460730.03018300433,14.430763809515481,24,98535.10348105752,577.121510715981,0,High Risk
485679.74811718724,8.546062323838536,12,73490.50215751921,741.0064814929281,0,Low Risk
492555.5526980317,16.279136886452505,48,27584.600906574517,547.2358072867154,1,High Risk
645525.9087273959,13.716623856673992,48,64894.16163938266,641.6887772601907,0,Subprime
510389.17716145987,15.258829916072354,60,132283.91701429026,839.1576968256006,0,Low Risk
646528.0154431158,11.408351118230701,36,90201.78952117098,608.4170249569877,0,Subprime
483856.68397828355,17.838394794973254,36,60813.496061897225,548.264141625671,0,High Risk
515727.0380632181,17.125173992176553,12,87519.54732823698,508.7633579761457,0,High Risk
100359.86309357849,15.750632909035662,48,100299.32204983405,842.3203538264559,0,Low Risk
683265.5349404963,13.611448259409677,60,60828.031716451,677.8901679564437,0,Prime
569297.6951795985,15.739571855885396,12,117061.51682365689,580.4739513118843,0,Subprime
699602.0219719304,11.879322296037953,36,94870.94063490951,634.8690704681267,0,Subprime
50000.0,16.566666977062138,48,47002.73680482981,596.9635345792282,0,Subprime
917674.9409561455,18.948442682971763,60,105690.98859627121,500.91551677657543,1,High Risk
472082.07436896523,17.21183167993756,24,67711.59845606914,713.0493946763029,0,Prime
721636.5633475033,11.811192590577772,48,74626.08721083184,652.7050257915846,0,Subprime
292018.8145748938,15.084251951819308,60,49520.939090956665,706.3987022974352,0,Prime
622554.7810125139,10.120575368724056,12,98943.3923806949,650.5240389460675,0,Subprime
289316.8873652688,15.717170933527028,24,75534.04319913736,660.499618863884,0,Subprime
375246.207860839,15.351810238587616,60,100212.70863501828,471.2142094368604,0,High Risk
882806.2707733572,8.390550981403507,60,63470.52832803292,722.6278201605862,0,Prime
461863.5198473307,10.514648468262909,36,60037.90136389765,562.9352198109385,0,High Risk
543486.5746359446,13.150583309768699,48,57606.88785206749,583.4333138468426,0,Subprime
674013.5461377508,13.09742075857752,36,91880.96538628785,607.7702156396787,0,Subprime
599136.3775945209,10.371569193743584,24,59589.505264917905,485.30531420596117,0,High Risk
530083.7810287153,15.166936188056551,60,73906.6205382076,603.3954793709321,0,Subprime
572992.200493245,14.754420826821537,36,64447.19038081003,597.8252710610617,0,Subprime
980683.1170476549,13.417192604064443,48,93202.51774693029,619.7733224853862,0,Subprime
488476.2405932829,11.73262549952491,24,27940.926601870655,513.9056386207697,1,High Risk
540219.8093429935,17.146121379249692,12,87410.98610670015,724.2167106849045,0,Prime
710130.8792015223,18.966221339264884,36,131940.29567287423,681.8445262556459,0,Prime
721105.1865915968,12.549315548460388,24,117080.78326201094,580.8767843712772,0,Subprime
737406.061112076,12.163499248535537,12,61500.40634079583,603.476287017028,0,Subprime
627746.044405837,15.473622996235989,36,94838.05328494952,717.0518663018479,0,Prime
271399.01745390333,12.925911860759042,24,89016.96418519715,629.4019975103824,0,Subprime
826686.3064602192,13.581808398010297,24,124081.76189486412,550.7571336637011,1,High Risk
270730.92139626236,16.218959455174016,36,15000.0,643.31265039321,0,Subprime
560527.0930478066,8.271931737478122,24,113386.02106805492,562.972557456675,1,High Risk
349144.82999612845,17.954906974558007,60,71974.46981708387,593.3701460702022,0,Subprime
487172.3306814015,14.218041572988025,36,57703.13181648747,645.9500720781929,0,Subprime
565752.4820606961,12.765520566313459,24,56845.939136161236,734.4169171924527,0,Prime
564271.4430900547,13.732297537335652,12,41002.8105136616,811.8659795384066,0,Low Risk
584384.150847057,13.887288065061556,12,61576.447775781926,759.0092497105844,0,Low Risk
822742.2538117294,8.806396089665224,60,47607.978382058136,644.2515008958081,0,Subprime
590706.860302796,18.48481468235971,36,85406.51511521956,830.5879840953742,1,Low Risk
451168.6729418703,14.123976896811856,24,97698.12896985142,694.6615475494631,0,Prime
692817.4336576714,15.329006391342126,24,72302.79771084915,571.6249168549014,0,High Risk
737894.097784928,16.854649311722127,12,124991.69618768495,657.5639881858285,0,Subprime
254478.4369726015,10.9365126273191,60,63547.361436291845,597.4466682499299,0,Subprime
619480.0139699716,15.420415697105685,12,70734.12732810221,550.1675258937693,0,High Risk
640234.5484621797,13.19707672730362,12,65811.78071214729,556.0620978033432,0,High Risk
440487.2993280016,16.54031232564948,60,97958.56621743186,638.2212657460447,0,Subprime
775141.362662324,7.618317738945514,36,100987.20508555665,710.3364792490726,0,Prime
469988.88259349467,13.702717099276192,24,94861.0065191329,735.4562604636722,0,Prime
525115.2906943085,12.191538032648115,36,76276.74038187592,550.4225666646895,0,High Risk
465385.63514322607,15.296788851902466,48,39781.31422766333,625.7393054063131,0,Subprime
503115.8095162935,15.410132562104607,48,70416.7825756848,688.9272543788045,0,Prime
280744.98262095964,11.87712231553392,48,124344.19141701594,662.1486876601288,0,Subprime
211989.82348114112,11.86347840747187,60,110397.13662304959,705.5637093637516,0,Prime
818901.0126449944,13.668003894328011,12,88821.5119006016,615.2245036175315,0,Subprime
330607.73033633444,11.310073318054375,36,68466.4382864467,751.833218808413,0,Low Risk
301721.5301087386,16.52595108635638,24,79591.44567996426,649.6606382552769,0,Subprime
69321.97727925703,12.892378398657662,48,68599.87282892856,710.6179308576966,0,Prime
372207.6504620996,5.279035342035076,36,115791.5506425064,619.5381028314318,0,Subprime
235382.04131850036,12.875533830134582,48,54830.990048197535,654.6712754830806,0,Subprime
828403.0320272738,10.884368537468083,48,107710.07846890931,522.3179318857219,0,High Risk
701963.4178685269,9.106172553617164,24,64123.92285023698,583.0595783966423,0,Subprime
362369.93096445524,10.287720085332282,60,119627.80491085975,633.4029049173663,0,Subprime
950487.1610688618,14.32822541549891,12,92803.2777142402,658.0049234613625,0,Subprime
696353.0973983188,17.985922484744695,60,57518.37800165394,850.0,0,Low Risk
435033.7232982755,14.93955342159494,36,70720.62759493978,619.448000573903,0,Subprime
50000.0,12.18048983535278,60,101349.21820169978,539.868781439942,1,High Risk
958188.5145181483,15.367712585512109,36,65025.715292778215,786.1987775563939,0,Low Risk
222085.50664728077,12.622729069343025,36,80664.09456143618,736.3070200822746,0,Prime
170920.25060862163,11.916198892510566,12,64611.67492553167,557.479023727531,0,High Risk
704514.086401928,10.536911995301047,24,132773.5144474564,687.2209655903447,0,Prime
987950.4812678546,8.744513579744844,12,137932.1567885399,716.8165138663613,0,Prime
776854.5637021037,12.830228880321664,60,123893.71860175171,663.1060090799773,0,Subprime
612781.8240104719,14.474160469760395,36,76268.78104598502,676.0657536318274,0,Prime
618950.8683330572,13.710128989955331,48,67917.42059879095,599.4195065392704,0,Subprime
670683.1117560616,12.752099216157925,48,56625.09261457611,690.3031465777926,0,Prime
651785.717957353,11.162761817909656,36,126071.63872409318,610.6916576335044,0,Subprime
556238.2847938752,15.824738575054905,12,107921.71132103507,438.3684683444778,1,High Risk
520840.2207903752,10.048604240160245,24,109362.82644522021,665.7012777652889,0,Subprime
487481.3744200955,16.328083741530428,12,72502.16189357324,515.924054836187,0,High Risk
349207.08222666476,10.993348943219825,36,27263.075472262753,731.0795330766182,1,Prime
443864.98462664516,11.742694287940896,36,34161.2717137771,559.5343885251814,1,High Risk
161408.63716092292,9.599644428152969,24,81729.02188707529,453.7596632863706,0,High Risk
480332.07464105,12.49579355934309,60,64319.77230900994,508.45670713149497,0,High Risk
302281.7785698165,16.925937375433936,60,60868.96116822105,646.6818673369131,0,Subprime
279282.13655684586,15.546884265331869,24,90354.45121185873,664.9206249792055,0,Subprime
535978.8302306957,16.935266336084105,60,110409.79489578475,536.9890546951681,0,High Risk
778400.4572689198,15.566427637801807,48,58963.18794209752,564.2089396206176,0,High Risk
683663.3212004626,10.688990514408893,60,40831.709430314666,649.3544889690895,0,Subprime
185899.87927536463,13.007632327017328,60,59675.864735668205,727.7782206376505,0,Prime
302074.3726859325,11.659402612647611,60,48681.081123442025,553.193425540969,0,High Risk
688154.2375976432,17.99172471211712,48,97784.97847777966,680.3340210014316,0,Prime
303502.5212923381,10.409634060721064,60,79876.73737370236,510.9047496816684,1,High Risk
455073.3700005951,16.681093068167332,48,136414.6768470668,675.2710989363627,0,Prime
610010.4198049104,16.678861610326308,24,102040.55358914786,710.4633664844755,0,Prime
306331.1090272729,19.48886060514826,12,134415.68410994497,691.9365288578005,0,Prime
521075.101229192,12.770940222111507,24,37883.73920277153,729.5518224550158,0,Prime
233194.9010163591,16.136966478740487,12,15000.0,724.2193920423074,1,Prime
379726.47120975726,20.84495550961653,24,87289.76085306205,797.7545452760096,0,Low Risk
563956.3868285074,12.14707496919891,12,83696.60722976322,658.689473524727,0,Subprime
181401.25329366612,9.39487925740292,12,76316.43756356189,797.9913108557635,0,Low Risk
588094.9475920798,8.35996989827671,36,82873.90176888935,574.4720727930734,0,High Risk
496072.44021466374,16.138136086583994,12,46279.21445808175,633.572660502282,0,Subprime
610497.9908834295,8.350549375824249,12,96895.36093653351,640.7997461567946,0,Subprime
544782.8268129323,12.883042841186231,36,102085.79720307013,566.5772432647871,0,High Risk
772828.0859947689,15.311939561116882,60,44007.53848990677,461.1472906228704,0,High Risk
525044.9005295815,14.555526610489743,60,69390.90737452127,719.543868944932,0,Prime
414118.8917749494,15.276334592552516,36,71244.08452580718,575.6052676877873,0,High Risk
524459.5006064568,14.666869567402562,48,59875.67293519163,617.9336794173644,0,Subprime
608659.6058072776,17.836597439940178,12,45166.62829600335,776.7668211816556,0,Low Risk
509772.01406514086,11.14305085778361,12,80375.14973076274,695.766806037825,0,Prime
508118.3382407765,11.969014584624407,36,87824.16561992894,789.2169163788021,0,Low Risk
359601.6624386489,11.682021664187527,36,61694.53673707115,659.6424827277018,0,Subprime
367419.81648981036,16.49057543558783,48,47276.34206730628,694.4394181838168,0,Prime
219478.94564006128,16.70119576518519,60,92316.71735124118,630.74627539998,0,Subprime
849915.3486373879,15.353675957955524,24,56980.385742930346,582.1042960978782,0,Subprime
251227.35292174298,17.550481000669784,60,70723.83459202384,694.143436330825,0,Prime
361418.96044081857,10.465877397870859,12,66917.7011552534,615.1279032135608,0,Subprime
356318.5468861605,19.00167233465341,36,117371.25992508983,701.5617572994979,0,Prime
678984.8753888883,18.569715865136775,48,58357.086078391454,604.3624785609425,1,Subprime
441010.06434159447,16.20686599173724,60,131765.79737026952,635.9693397851586,0,Subprime
749548.4145347468,19.34539672631318,48,102569.05814424521,642.377399575954,1,Subprime
365301.8751512263,9.030130376966678,60,134626.96027368057,736.1572020036527,0,Prime
555798.8324447604,12.426655591212045,12,99939.16488739022,616.052108701941,0,Subprime
332930.58934804855,11.794089617954143,24,73368.66656893487,744.9592095674094,0,Low Risk
929029.8255546776,16.16443797127203,48,52479.01012543417,577.611860767952,0,High Risk
262480.31619409745,10.849577781193563,48,69337.65827677179,671.5886073335686,0,Prime
561964.1420454055,16.272485448012457,24,124618.43075669682,594.9919497928969,0,Subprime
626755.3761864197,18.111608431990142,48,78561.83622965345,739.2596657791768,0,Prime
582759.8194902997,16.085608700252,48,99827.58161465325,584.5069203571584,0,Subprime
462942.46822445834,14.851253070984503,60,86209.14035197978,592.6613804942266,0,Subprime
474035.86005331477,11.036379977297752,60,87489.83535527723,549.4958053203808,1,High Risk
508762.2943958219,11.459447101623907,24,88644.79051894744,658.2432491588817,0,Subprime
470599.59967430227,17.74885671589,12,94860.24460497357,697.283896387948,0,Prime
692775.8233589819,16.338047011715997,48,55576.77526727569,688.6503346952637,0,Prime
942104.6003182703,13.882941441867368,12,71752.87187281415,638.4609632050356,0,Subprime
388501.64299843326,12.746271362702329,24,89279.3999904902,597.1567094770146,0,Subprime
226039.40408418444,7.92257638066587,24,84904.61667500589,627.7056065833683,0,Subprime
482343.59032974904,10.787442743946684,60,66163.86189163299,630.7576381651837,0,Subprime
1015941.8675308637,19.73425726141917,48,92498.02744283315,670.20883419376,0,Prime
339265.08640605386,10.1586332869926,36,56865.75930328343,664.708224837858,0,Subprime
827823.3610888135,14.568439463663243,24,43309.81493191191,789.1775259667479,0,Low Risk
835540.1628152882,17.022331919585596,48,88849.57303667431,653.1708852065186,0,Subprime
389282.3516584011,10.235231995993122,12,44045.24787437728,678.8640774772168,0,Prime
613796.615837055,14.55413142434325,60,88403.72007258906,655.716464512421,0,Subprime
825679.3246257077,16.813746612531965,12,21359.5701320374,623.8613152027737,0,Subprime
424174.4518025026,14.037497965721752,24,58250.36482529602,678.3259600811157,0,Prime
459283.9279795276,22.605209167000304,24,70172.69260852654,616.3471524841266,0,Subprime
383663.81721027126,8.994202223365415,12,31800.944761470186,645.3426198970119,0,Subprime
297048.65386142663,17.176185589651638,24,68819.8318138048,742.7414830782163,0,Low Risk
370144.4909867986,13.481594787810607,48,115550.58913857234,611.1712457366017,0,Subprime
255211.9466475487,16.315760464510024,24,41890.73819349334,680.9875148602454,0,Prime
506816.6936518452,15.323921455097738,60,69638.80263435948,451.4920718010989,0,High Risk
346005.35378827166,11.800531408670011,48,131079.34008116598,635.1724871474494,0,Subprime
546757.1823581496,14.68698917737802,36,48144.174109676955,610.6305016246787,0,Subprime
188820.87075927452,8.426295645805139,24,121916.70055201618,659.6208347441848,0,Subprime
566176.0464428915,15.809742501714181,24,71629.84159862112,631.1010578934442,0,Subprime
666705.7923217849,14.894475397971577,60,83057.36257648745,661.3214220059505,0,Subprime
101252.87148570892,15.915980505929307,60,118744.46694228154,619.706697117764,0,Subprime
574811.3139695144,17.17435497526145,12,65447.06182096942,680.9067759292676,0,Prime
745533.7984946584,15.102859520629133,12,98930.77020210456,512.8286398810488,0,High Risk
258071.79626175892,14.444268259394828,12,106537.91320176763,658.9129836864344,0,Subprime
834514.4773675406,11.356794990016123,60,60475.57978273799,575.0336600146741,0,High Risk
583803.8018732091,11.863337709052846,12,57157.09498703614,743.4293234619254,0,Low Risk
358997.62884831824,17.560203860531992,12,73141.907130531,573.742881129603,0,High Risk
488846.1844684588,18.309006217117936,36,74080.53976516282,729.6176547216037,0,Prime
611665.3825043445,13.285668691063838,12,47631.560627264334,649.0773887044214,0,Subprime
515201.0782824823,14.138008241759822,24,60751.98503995905,503.69897414757645,0,High Risk
607751.1984892739,11.286156875018701,60,15000.0,579.8986120655101,1,High Risk
315865.28138412675,17.518270535802333,48,69971.8195011678,717.8240819303455,0,Prime
533872.1648072156,15.996250471075335,36,106831.82540903952,713.280705987967,0,Prime
217257.10061900393,19.82365230939125,60,29999.325956763518,546.0519381815668,1,High Risk
477754.78773025994,11.365030768460784,60,66105.664053694,775.0284580514068,0,Low Risk
319218.4717070421,12.865976302945349,24,153269.98423529667,648.0348634392093,0,Subprime
352894.0114820467,14.694337767576718,12,79323.19875999397,720.7876523360769,0,Prime
747218.6350420874,15.939468613177311,24,120703.83103423912,553.052692036548,0,High Risk
718262.0241188537,13.352997087357103,12,49642.540349264076,613.5240787061549,0,Subprime
621827.6241814354,11.381116728638899,12,93464.55217316675,683.2723416206284,0,Prime
281537.44706548424,16.644222586770713,60,44533.45309874935,624.9469237603496,0,Subprime
436718.31006103964,16.163406087636744,12,92031.93844832852,416.3367164423397,0,High Risk
742619.5399958367,11.251177698308826,36,105267.4470427935,634.7374130405716,0,Subprime
528343.382727981,18.066328403316486,36,98149.27536589028,492.82414844595667,1,High Risk
963865.9079963388,17.51059612758981,36,69651.88022805448,564.344596672758,0,High Risk
578663.5678788744,14.402889491743379,60,88248.00698053675,537.770576580359,1,High Risk
538409.8232980063,14.238793587128109,24,88534.75806228486,740.6044365666564,0,Low Risk
438176.70715949975,15.662173313347722,48,99979.68966365457,765.7084083955058,0,Low Risk
526708.1809564565,11.414890789231226,12,76286.9915538024,677.3251145400648,0,Prime
469506.0327238912,14.090094437492246,48,107934.16400705703,631.5945038422244,0,Subprime
641621.7353377182,7.542849366172459,24,123038.16197888175,652.2671023586876,0,Subprime
691340.4633589168,16.629366936508806,24,70463.97659884999,740.5483868012875,0,Low Risk
342802.10789841006,9.31552033267442,60,81393.19183825882,491.3257365349835,0,High Risk
233753.40928844438,18.510259485286998,36,52855.55648564863,563.9918487617477,1,High Risk
132758.9253793407,13.00963971810065,36,90207.71971472804,730.323392223357,0,Prime
601598.2653825087,13.36499905420647,24,90399.13183342383,746.9816782478347,0,Low Risk
279326.6787652253,12.116798281746483,60,81739.59155101106,697.1777040010686,0,Prime
69421.8814095034,13.135883378233771,60,84001.98962903809,566.4022747318563,1,High Risk
577715.7209061928,18.255594035444112,12,137654.7916722256,729.163918485875,0,Prime
998599.9034865581,6.536574030394762,36,15000.0,758.9146153023081,0,Low Risk
498785.8176920213,17.830896158264565,24,65100.293661215896,707.4600214003352,0,Prime
667698.1548903284,15.014070443305124,48,69688.2896572376,450.47922854554906,1,High Risk
516365.871709513,10.378935056428354,36,123707.37838862903,659.9675847132781,0,Subprime
480222.06936177146,10.774062820852286,12,94258.66427955742,696.8192051433452,0,Prime
683815.2965975536,19.02917908162461,60,94990.57508414469,608.7506135742188,1,Subprime
441945.0911622697,11.163479360171806,24,117795.68572709375,664.9341539278072,0,Subprime
553478.4628143806,10.539948468212122,36,74601.29894590158,608.9232670915062,0,Subprime
564339.5612392027,17.41194362709419,48,99569.79607484695,581.0725283290603,0,Subprime
366381.90927139024,15.015658628857743,12,64077.023355399295,770.8472653802751,0,Low Risk
698408.4699073045,11.186223270390803,12,48400.81022463612,667.2054936201813,0,Subprime
465008.04866091826,14.649874926213856,36,133825.00961908966,561.5216283066643,0,High Risk
348850.96810143103,10.922741949079168,48,91070.9518929239,539.8719974768948,1,High Risk
607301.9687140808,17.302464195267817,12,99339.87784623806,581.1214315726511,0,Subprime
320306.40364179254,17.1841128946194,24,47594.75945703998,581.554130019389,0,Subprime
505636.23147382564,15.596018596465829,12,95310.57937585664,661.722422241707,0,Subprime
498176.2006711593,15.08498318374105,48,133346.98240615518,688.844537775106,0,Prime
717179.1131663156,19.283564374602122,60,71676.49794846814,688.7589479867161,0,Prime
594939.6465759906,13.999058982164676,60,42326.01676464188,589.9910410276167,0,Subprime
494994.60825097124,10.454377623737596,36,85519.28580962332,723.6504571666812,0,Prime
663553.2598400575,15.34842173849692,48,48923.09284369115,748.2275452109162,0,Low Risk
778041.5098034627,20.25814114861134,12,33266.03910586933,629.2029306384525,1,Subprime
611562.0612703725,10.955721520442443,12,57957.029157776444,567.434336230238,0,High Risk
502070.5239686761,12.915611699918042,60,65222.06615671992,658.0226011633396,0,Subprime
237632.7535299681,15.249338114304358,60,50382.506163471255,822.8060998450534,0,Low Risk
286977.2673849255,13.838285452982783,24,119794.00346415682,565.3361945699558,1,High Risk
438955.0591290665,11.053089258868056,60,136688.30013918423,607.9069357626536,0,Subprime
378097.5595681434,17.365573568691413,24,98542.64048622297,654.5947248238108,0,Subprime
462605.7394029108,20.96012216605178,12,91525.86476309181,693.3331219612751,0,Prime
511329.9849794214,14.588394377071722,24,75738.55661866665,491.15360051835245,0,High Risk
605938.5508713461,11.287795130791999,24,53110.015576608086,754.4710155440139,0,Low Risk
485900.2443881818,9.353118424839575,36,128087.30693220906,753.3833558945137,0,Low Risk
597300.3287652404,14.773927943663542,60,78114.39508728967,616.0165087367418,0,Subprime
512894.8829620241,17.311632029948772,24,66122.435838005,850.0,0,Low Risk
104906.68672922574,15.425503239486146,12,110442.69872009609,748.2164306340634,0,Low Risk
312132.92123624915,13.992788477243439,48,77792.4743035876,743.9559946390566,0,Low Risk
471182.4888556769,12.232185044632082,24,109318.82729274436,745.004255182481,0,Low Risk
258061.0514317785,10.723509101845732,60,67707.53880393368,742.6972846966432,0,Low Risk
619985.7459992409,16.504253978974646,36,110529.1077636102,648.2472409374177,0,Subprime
806150.1664687395,16.741314864156756,12,109393.01650824092,640.3232003893718,0,Subprime
743752.3703394633,9.362810639927801,36,119744.85265970278,574.514394582387,0,High Risk
457311.4258139584,18.769516934542054,48,58717.2548121952,603.810258381625,0,Subprime
798145.2273699904,15.722213662682003,24,77508.8169086303,625.1281854171584,0,Subprime
529733.4914404224,18.19878393543738,24,138433.10236808745,655.2368040151814,0,Subprime
432582.8057763921,9.973616754544654,60,72607.63762686645,777.8636838002803,0,Low Risk
377319.46729181206,9.902527533753684,24,104330.7739409743,481.8004142859084,0,High Risk
439506.06270237436,13.55309207069811,12,148716.95052865765,757.5947420862091,0,Low Risk
422364.63629175426,15.508353280685583,48,24528.764123976136,569.0499217179051,1,High Risk
534083.2444750975,19.38908246878089,36,71613.33086085274,641.6384125244971,0,Subprime
532114.7962099729,16.118236741445394,48,80056.10551675629,592.0481714830719,0,Subprime
500609.2040306829,13.2719561695639,24,26033.64022178312,798.3421527572531,0,Low Risk
587387.63394927,10.920892377002325,36,66320.86346058371,610.0033783227276,0,Subprime
738129.2549572682,17.69000171815745,60,50858.56168837802,691.7158341303369,0,Prime
689910.8270882647,11.105883722747855,48,105730.56405052531,695.8613342620988,0,Prime
203020.40631001932,18.885405664316963,36,28020.579346172053,557.1994599903552,1,High Risk
50000.0,13.146846051180471,36,136679.6786594164,642.2583718289247,0,Subprime
686863.9822478547,18.77174621785355,36,100696.92239773835,746.346101048564,0,Low Risk
226624.2603169158,16.036793870177835,12,48385.35259318884,580.1412151325615,0,Subprime
455046.9196214633,13.589013531672625,48,110792.58364615933,716.3172487585015,0,Prime
265977.3947881281,12.44181088452162,36,97909.39020552533,623.5136022959258,0,Subprime
139603.91248399607,12.97727636796176,48,78836.97125627976,743.0923218429283,0,Low Risk
608292.5456409575,15.284950077125712,36,58356.29352272401,789.7997553511352,0,Low Risk
651831.0320605293,14.23146948865315,60,96429.89846022452,489.37280802684404,0,High Risk
384697.9198546561,12.218565775793884,60,83687.61097243788,542.9491927912816,1,High Risk
50000.0,13.503105769047103,60,59322.784632044466,614.919230901619,0,Subprime
390751.11034950346,14.235731089157449,24,39702.3471771148,767.2339536675424,1,Low Risk
578360.8010805093,7.613797716755563,36,54482.32937488599,692.5972843734354,0,Prime
204217.68624517426,15.374504344366096,24,64901.064330883244,550.4198720823083,0,High Risk
536671.9839558312,11.060836325849579,48,114874.61852574424,704.3136260353997,0,Prime
496938.0301654009,10.540002790382765,24,105822.76849271724,576.901221391857,1,High Risk
615858.2999202177,8.937966958667868,48,66497.97397057775,719.6425547372285,0,Prime
523916.07368283067,8.618322506396328,48,67664.1812092282,693.1171997883192,0,Prime
305386.21182368894,9.933657490663133,48,109740.568386551,576.5510548460134,0,High Risk
739314.3003328983,11.872937127108528,24,88020.40248275788,644.7236453182485,0,Subprime
468294.085394606,19.859777412579703,36,87602.44279622899,747.9747009271405,0,Low Risk
494539.0920980136,12.422360972314388,24,58898.73783517045,498.6370154269398,0,High Risk
313346.4081853608,14.533250318804093,36,76297.43428855563,674.0887045694973,0,Prime
411343.54976169794,15.201444159518985,36,80127.85001657263,561.4480542493086,0,High Risk
323039.4571946198,14.393195558647546,48,77264.24759078867,648.7049912600953,0,Subprime
465410.7880153154,13.767669617822019,24,102022.03735567589,686.6209789485824,0,Prime
842341.6960284687,10.414118709202267,36,102960.6151824815,811.0535179142673,0,Low Risk
225619.7714137287,18.352782644837635,60,52431.2649590139,647.8961775329584,0,Subprime
177287.72042465175,19.421589930913655,36,64993.56452747368,767.2420527377541,1,Low Risk
794234.0654987218,8.952023917631942,60,59378.794003391115,582.7601450600796,0,Subprime
